cy,fill,radius,cx
449.37,#ffe62d,2.29,261.51
118.33,#ffe62d,2.29,392.4299
261.18,#ff84e2,2.29,101.2300
284.84,#ffe62d,2.29,105.8500
102.36,#ff84e2,2.29,366.6699
247.47,#1481e3,2.29,88.2599
129.87,#ff84e2,2.29,177.1499
303.68,#1481e3,2.29,104.7300
455.74,#ffe62d,2.29,168.05
182.19,#ff84e2,2.29,128.3500
462.82,#ffe62d,2.29,186.5899
65.34,#ff84e2,2.29,221.5
467.64,#ffe62d,2.29,192.3399
478.47,#1481e3,2.29,232.2
193.20,#1481e3,2.29,104.4200
146.01,#1481e3,2.29,139.13
275.51,#ffe62d,2.29,74.5199
224.87,#ff84e2,2.29,68.06
266.62,#ff84e2,2.29,67.2900
190.94,#1481e3,2.29,91.63
40.17,#ffe62d,2.29,208.3500
349.81,#ff84e2,2.29,85.6000
24.34,#1481e3,2.29,226.5299
113.46,#ff84e2,2.29,127.2799
106.07,#ff84e2,2.29,128.5799
165.78,#ff84e2,2.29,78.4800
8.06,#ffe62d,2.29,220.61
20.89,#ffe62d,2.29,185.37
56.62,#ff84e2,2.29,150.49
132.92,#ffe62d,2.29,86.4700
29.34,#ff84e2,2.29,168.49
49.24,#ff84e2,2.29,151.7900
10.14,#ff84e2,2.29,297.19
154.63,#1481e3,2.29,58.4599
83.47,#ffe62d,2.29,108.38
265.91,#1481e3,2.25,322.4400
307.66,#1481e3,2.25,321.6699
337.83,#1481e3,2.25,276.78
211.20,#ff84e2,2.25,314.5
356.49,#1481e3,2.25,339.4500
366.62,#ff84e2,2.25,267.31
373.39,#ff84e2,2.25,305.69
217.66,#ff84e2,2.25,372.72
193.11,#ffe62d,2.25,319.89
376.09,#1481e3,2.25,342.5900
176.40,#ffe62d,2.25,289.86
180.64,#ff84e2,2.25,227.55
239.60,#ffe62d,2.25,173.19
413.19,#ff84e2,2.25,272.29
200.46,#1481e3,2.25,426.3200
180.11,#ff84e2,2.25,418.9099
151.63,#1481e3,2.25,408.5499
440.61,#1481e3,2.25,298.23
257.55,#ffe62d,2.25,123.8500
129.34,#ff84e2,2.25,368.51
138.45,#ffe62d,2.25,204.2099
93.82,#ffe62d,2.25,231.87
257.11,#1481e3,2.25,99.75
467.59,#1481e3,2.25,300.07
113.20,#ffe62d,2.25,406.53
100.86,#1481e3,2.25,358.14
210.23,#1481e3,2.25,114.6100
275.20,#ffe62d,2.25,94.3600
461.62,#ff84e2,2.25,158.2200
465.38,#ffe62d,2.25,179.5400
174.05,#ffe62d,2.25,125.3899
60.65,#1481e3,2.25,259.7
172.55,#ff84e2,2.25,116.8600
175.86,#1481e3,2.25,114.0799
478.34,#ff84e2,2.25,188.25
314.69,#ffe62d,2.25,80.8000
103.95,#1481e3,2.25,159.7300
66.18,#1481e3,2.25,377.4400
82.54,#ffe62d,2.25,167.8999
36.99,#ffe62d,2.25,255.0799
71.84,#1481e3,2.25,171.99
101.69,#1481e3,2.25,146.94
94.31,#1481e3,2.25,148.24
140.75,#ff84e2,2.25,109.2799
196.38,#1481e3,2.25,57.69
69.58,#1481e3,2.25,159.2
25.71,#ffe62d,2.25,191.12
33.94,#ff84e2,2.25,345.76
44.86,#1481e3,2.25,170.1499
54.06,#ff84e2,2.25,157.5400
146.94,#1481e3,2.25,79.6000
116.33,#ff84e2,2.25,100.3899
35.22,#1481e3,2.25,158.6600
164.58,#1481e3,2.25,50.1100
34.47,#ff84e2,2.25,154.3999
47.74,#1481e3,2.25,143.26
56.18,#ffe62d,2.25,126.38
101.87,#ff84e2,2.25,83.1499
114.39,#ff84e2,2.25,67.7599
288.38,#1481e3,2.21,298.69
300.15,#ff84e2,2.21,279.03
310.98,#ffe62d,2.21,318.89
231.24,#1481e3,2.21,341.75
345.35,#ffe62d,2.21,319.4299
343.53,#ff84e2,2.21,330.74
356.05,#ff84e2,2.21,315.3400
211.65,#1481e3,2.21,338.6
366.44,#1481e3,2.21,331.1
215.41,#ff84e2,2.21,359.9299
202.14,#ffe62d,2.21,371.0599
198.07,#ff84e2,2.21,369.5800
245.61,#1481e3,2.21,207.3
206.96,#ffe62d,2.21,376.8099
254.81,#ff84e2,2.21,194.69
180.91,#ffe62d,2.21,315.4400
179.85,#1481e3,2.21,331.02
179.58,#ffe62d,2.21,243.13
172.15,#1481e3,2.21,352.1599
163.13,#1481e3,2.21,300.99
167.77,#ffe62d,2.21,370.52
357.91,#ff84e2,2.21,196.3
175.07,#ffe62d,2.21,217.5400
412.00,#1481e3,2.21,243.9200
154.19,#1481e3,2.21,401.5
250.92,#ff84e2,2.21,129.4200
134.47,#ff84e2,2.21,354.4099
384.44,#ffe62d,2.21,174.0299
242.03,#1481e3,2.21,122.19
133.54,#ff84e2,2.21,413.9299
130.22,#ffe62d,2.21,416.72
118.19,#1481e3,2.21,348.49
450.43,#ff84e2,2.21,245.94
120.58,#ffe62d,2.21,405.23
155.34,#1481e3,2.21,170.4599
171.93,#ff84e2,2.21,156.5400
215.05,#1481e3,2.21,120.3600
273.39,#ff84e2,2.21,105.6700
457.07,#ffe62d,2.21,240.37
99.79,#ff84e2,2.21,373.72
172.24,#ff84e2,2.21,136.7
215.36,#1481e3,2.21,100.5199
105.14,#ff84e2,2.21,188.1000
144.95,#ff84e2,2.21,154.7
164.85,#ff84e2,2.21,138
190.64,#1481e3,2.21,111.4700
470.20,#ffe62d,2.21,185.2900
80.42,#ff84e2,2.21,199.06
122.79,#ff84e2,2.21,158.61
271.44,#ff84e2,2.21,73.0400
397.58,#ffe62d,2.21,118.9499
481.35,#1481e3,2.21,205.31
52.07,#ffe62d,2.21,232.64
218.23,#1481e3,2.21,73.63
282.89,#ffe62d,2.21,73.2200
423.81,#1481e3,2.21,116.5199
83.29,#ff84e2,2.21,172.1700
212.66,#ff84e2,2.21,63.6200
62.64,#ffe62d,2.21,184.6000
165.47,#ff84e2,2.21,98.32
51.94,#1481e3,2.21,188.69
207.84,#ff84e2,2.21,57.8700
364.58,#ff84e2,2.21,83
409.34,#1481e3,2.21,99.2900
505.76,#1481e3,2.21,214.2
36.37,#ffe62d,2.21,294.76
31.11,#1481e3,2.21,264.91
67.02,#1481e3,2.21,166.24
103.51,#ff84e2,2.21,135.63
25.98,#1481e3,2.21,279.01
158.39,#ff84e2,2.21,79.7799
11.38,#ff84e2,2.21,217.8299
97.93,#ffe62d,2.21,125.62
103.82,#ff84e2,2.21,115.7900
16.82,#ff84e2,2.21,183.89
11.96,#ffe62d,2.21,285.88
138.05,#ffe62d,2.21,72.38
40.35,#1481e3,2.21,144.57
73.52,#ffe62d,2.21,116.7300
303.60,#ffe62d,2.18,320.1900
293.82,#1481e3,2.18,264.76
243.00,#ff84e2,2.18,322.0800
240.00,#ffe62d,2.18,305.03
258.26,#ffe62d,2.18,235.8500
324.38,#1481e3,2.18,351.7000
288.87,#ff84e2,2.18,215.07
236.41,#ffe62d,2.18,219.9200
344.33,#ffe62d,2.18,227.2699
255.56,#1481e3,2.18,198.95
196.26,#1481e3,2.18,380.89
276.22,#ffe62d,2.18,186.5199
179.98,#ffe62d,2.18,374.97
172.90,#ffe62d,2.18,356.4299
169.28,#1481e3,2.18,379.0499
400.54,#ffe62d,2.18,243.74
171.75,#1481e3,2.18,220.3299
145.30,#ffe62d,2.18,394.27
167.99,#ffe62d,2.18,199.01
138.23,#ffe62d,2.18,375.73
200.41,#ffe62d,2.18,166.9100
430.84,#ff84e2,2.18,242.8
128.90,#ffe62d,2.18,344.4
128.14,#1481e3,2.18,340.14
128.28,#ffe62d,2.18,384.0800
155.03,#1481e3,2.18,190.3
443.05,#ff84e2,2.18,247.24
259.37,#1481e3,2.18,112.5400
176.75,#ff84e2,2.18,162.2900
116.07,#ffe62d,2.18,379.64
278.21,#ff84e2,2.18,111.4200
443.53,#ffe62d,2.18,163.61
252.29,#1481e3,2.18,94
451.67,#ff84e2,2.18,166.57
457.99,#ffe62d,2.18,180.8500
464.76,#ffe62d,2.18,219.2300
91.88,#ffe62d,2.18,199.24
148.27,#1481e3,2.18,151.9200
227.88,#1481e3,2.18,85.12
466.13,#ff84e2,2.18,183.81
237.07,#ff84e2,2.18,72.5
451.98,#ff84e2,2.18,146.7300
67.73,#1481e3,2.18,278.24
126.86,#ffe62d,2.18,160.0899
473.52,#ff84e2,2.18,182.51
389.44,#1481e3,2.18,115.9900
60.34,#1481e3,2.18,279.54
113.90,#1481e3,2.18,151.38
173.61,#1481e3,2.18,101.2799
45.88,#1481e3,2.18,262.31
317.26,#ffe62d,2.18,73.75
325.40,#ff84e2,2.18,76.7200
62.86,#ff84e2,2.18,380.23
38.80,#1481e3,2.18,243.7699
65.96,#ff84e2,2.18,181.82
138.93,#1481e3,2.18,120.5899
55.25,#ffe62d,2.18,185.9100
88.42,#ff84e2,2.18,158.07
376.79,#ff84e2,2.18,87.44
86.92,#1481e3,2.18,149.5400
23.14,#ffe62d,2.18,198.1600
128.54,#ff84e2,2.18,104.8299
101.25,#ff84e2,2.18,122.8299
25.80,#ffe62d,2.18,342.7899
5.63,#ff84e2,2.18,271.6
108.19,#ffe62d,2.18,97.43
157.20,#1481e3,2.18,51.41
294.26,#ffe62d,2.14,288.86
285.68,#ff84e2,2.14,261.79
306.60,#ff84e2,2.14,337.25
313.99,#ff84e2,2.14,335.9500
231.11,#ff84e2,2.14,297.8
228.54,#ff84e2,2.14,304.85
312.18,#1481e3,2.14,347.26
220.40,#ffe62d,2.14,301.89
350.48,#ffe62d,2.14,305.33
252.69,#1481e3,2.14,225.8399
210.28,#ff84e2,2.14,374.02
235.66,#1481e3,2.14,215.6499
374.01,#ff84e2,2.14,266.01
178.65,#ffe62d,2.14,302.65
182.90,#ff84e2,2.14,240.3500
232.65,#ff84e2,2.14,198.6000
176.35,#1481e3,2.14,397.5900
364.54,#ffe62d,2.14,190.7300
134.51,#1481e3,2.14,246.68
193.47,#ff84e2,2.14,192.31
135.53,#1481e3,2.14,338.8400
174.63,#1481e3,2.14,193.44
425.27,#ffe62d,2.14,232.7900
432.79,#ff84e2,2.14,275.43
206.03,#ffe62d,2.14,436.3300
141.24,#ff84e2,2.14,392.7899
130.84,#ffe62d,2.14,377.0399
122.61,#1481e3,2.14,222.3999
135.88,#ffe62d,2.14,211.26
111.16,#ffe62d,2.14,222.2200
166.80,#ff84e2,2.14,170.64
254.54,#1481e3,2.14,106.8000
182.63,#1481e3,2.14,152.45
110.50,#1481e3,2.14,369.63
104.92,#ff84e2,2.14,359.62
84.18,#ffe62d,2.14,220.38
102.05,#ff84e2,2.14,386.51
258.92,#ff84e2,2.14,88.44
79.18,#ff84e2,2.14,278.42
212.04,#ff84e2,2.14,103.3000
459.06,#ff84e2,2.14,165.2699
468.08,#ff84e2,2.14,216.44
237.83,#1481e3,2.14,76.7699
469.89,#ffe62d,2.14,205.13
468.70,#ff84e2,2.14,176.76
63.22,#1481e3,2.14,252.6600
236.32,#ffe62d,2.14,68.2400
59.90,#ff84e2,2.14,255.44
95.50,#ff84e2,2.14,176.61
476.39,#ff84e2,2.14,155.62
58.26,#ff84e2,2.14,202.9599
64.23,#1481e3,2.14,344.8099
322.08,#ffe62d,2.14,79.5
43.49,#ff84e2,2.14,205.57
66.71,#1481e3,2.14,186.0899
159.59,#ffe62d,2.14,108.1499
59.86,#ffe62d,2.14,363.1699
51.58,#ff84e2,2.14,316.26
91.74,#1481e3,2.14,155.2900
46.14,#ff84e2,2.14,350.2000
39.38,#ff84e2,2.14,311.82
39.82,#1481e3,2.14,335.9299
15.89,#ff84e2,2.14,243.4100
71.40,#ff84e2,2.14,147.88
117.08,#1481e3,2.14,104.6499
33.41,#ffe62d,2.14,169.9700
93.11,#ffe62d,2.14,119.87
14.96,#ff84e2,2.14,302.93
72.46,#1481e3,2.14,132.31
143.93,#ff84e2,2.14,62.5500
293.51,#1481e3,2.10,284.6
230.80,#ff84e2,2.10,317.64
198.24,#ffe62d,2.10,305.79
368.43,#ffe62d,2.10,256
323.23,#ff84e2,2.10,215.6000
296.48,#1481e3,2.10,409.39
256.62,#ffe62d,2.10,183.38
383.21,#ffe62d,2.10,253.39
163.75,#1481e3,2.10,261.31
167.20,#ff84e2,2.10,302.47
167.02,#1481e3,2.10,366.26
401.60,#ff84e2,2.10,228.1600
409.12,#1481e3,2.10,270.81
362.28,#ffe62d,2.10,177.94
433.23,#1481e3,2.10,299.53
213.42,#ffe62d,2.10,435.02
134.82,#1481e3,2.10,226.8399
438.05,#1481e3,2.10,305.28
427.83,#ffe62d,2.10,225.74
145.75,#ff84e2,2.10,418.38
111.60,#ff84e2,2.10,246.32
439.42,#ffe62d,2.10,269.86
201.47,#ff84e2,2.10,151.3299
107.09,#ff84e2,2.10,220.74
115.54,#1481e3,2.10,203.86
201.78,#ff84e2,2.10,131.49
110.94,#ffe62d,2.10,393.74
124.74,#ff84e2,2.10,191.24
280.02,#ffe62d,2.10,100.1100
288.16,#ff84e2,2.10,103.07
154.90,#ff84e2,2.10,146.3500
463.88,#ff84e2,2.10,171.0199
177.37,#ff84e2,2.10,122.6000
230.44,#1481e3,2.10,78.07
248.53,#ffe62d,2.10,72.68
130.18,#ff84e2,2.10,157.31
377.23,#1481e3,2.10,111.5500
55.08,#ff84e2,2.10,249.69
76.57,#ffe62d,2.10,393.2000
94.75,#ffe62d,2.10,172.3500
146.32,#1481e3,2.10,119.2799
500.63,#1481e3,2.10,228.2900
46.32,#ffe62d,2.10,286.41
152.20,#ffe62d,2.10,109.4499
344.99,#ff84e2,2.10,79.8600
389.75,#1481e3,2.10,96.1499
356.45,#ffe62d,2.10,80.0400
173.92,#1481e3,2.10,81.44
159.90,#ffe62d,2.10,88.31
36.06,#ffe62d,2.10,314.6
21.77,#1481e3,2.10,233.5799
152.51,#ffe62d,2.10,89.6100
135.17,#ffe62d,2.10,99.2699
74.71,#1481e3,2.10,145.1000
27.52,#1481e3,2.10,179.8
19.78,#ff84e2,2.10,308.68
8.51,#ff84e2,2.10,244.7099
135.48,#ffe62d,2.10,79.4200
18.41,#ffe62d,2.10,344.1
13.90,#ffe62d,2.10,318.51
57.69,#1481e3,2.10,134.9100
246.32,#1481e3,2.07,319.2999
237.74,#ffe62d,2.07,292.23
338.27,#ffe62d,2.07,300.89
213.02,#ffe62d,2.07,303.19
357.86,#ffe62d,2.07,304.03
208.77,#1481e3,2.07,365.49
190.86,#ffe62d,2.07,307.09
188.29,#ffe62d,2.07,314.14
289.09,#1481e3,2.07,410.6900
175.03,#1481e3,2.07,325.28
167.51,#ff84e2,2.07,282.63
181.48,#1481e3,2.07,383.5
182.14,#ffe62d,2.07,236.0799
183.21,#ff84e2,2.07,220.51
398.29,#ffe62d,2.07,230.95
422.97,#1481e3,2.07,327.72
156.76,#1481e3,2.07,394.4500
221.55,#ff84e2,2.07,437.99
443.18,#1481e3,2.07,291.18
133.10,#ffe62d,2.07,389.8300
127.08,#ff84e2,2.07,355.7100
129.25,#ff84e2,2.07,216.8299
264.94,#ffe62d,2.07,122.5500
129.03,#ff84e2,2.07,388.35
161.98,#ff84e2,2.07,164.89
114.79,#ff84e2,2.07,199.5899
83.43,#1481e3,2.07,216.11
166.35,#ffe62d,2.07,146.5299
169.67,#ff84e2,2.07,143.75
179.62,#ff84e2,2.07,135.3999
271.13,#ff84e2,2.07,92.88
456.49,#ff84e2,2.07,172.32
254.10,#ff84e2,2.07,82.69
456.80,#ff84e2,2.07,152.4800
94.66,#ff84e2,2.07,387.8099
298.11,#ff84e2,2.07,94.7200
470.64,#ff84e2,2.07,209.39
89.84,#ff84e2,2.07,382.0700
120.98,#1481e3,2.07,169.9200
140.88,#1481e3,2.07,153.2200
143.44,#1481e3,2.07,146.1700
213.10,#1481e3,2.07,87.7200
451.23,#ffe62d,2.07,142.4700
77.64,#ff84e2,2.07,377.62
286.96,#1481e3,2.07,74.6999
315.45,#ff84e2,2.07,85.07
164.41,#ffe62d,2.07,113.8999
322.83,#ff84e2,2.07,83.7599
363.52,#ffe62d,2.07,98.57
220.05,#ff84e2,2.07,62.3199
427.87,#ff84e2,2.07,118.0099
46.63,#ffe62d,2.07,266.57
119.03,#1481e3,2.07,137.2900
365.34,#1481e3,2.07,87.2599
65.21,#ffe62d,2.07,177.56
144.82,#ffe62d,2.07,110.7599
501.25,#1481e3,2.07,188.61
45.84,#ff84e2,2.07,370.0399
145.12,#ffe62d,2.07,90.9200
161.71,#1481e3,2.07,77
18.90,#1481e3,2.07,260.47
31.59,#ff84e2,2.07,181.2900
26.11,#ffe62d,2.07,322.9500
107.13,#1481e3,2.07,113
96.43,#ff84e2,2.07,117.0899
108.95,#ff84e2,2.07,101.69
148.75,#ff84e2,2.07,68.2900
20.45,#1481e3,2.07,161.2699
105.94,#ffe62d,2.07,84.63
242.56,#ffe62d,2.03,297.98
318.99,#ffe62d,2.03,277.91
293.07,#ff84e2,2.03,260.49
235.17,#ffe62d,2.03,299.28
219.03,#1481e3,2.03,337.2999
250.12,#1481e3,2.03,232.89
358.62,#ff84e2,2.03,308.29
211.34,#1481e3,2.03,358.4500
206.83,#1481e3,2.03,332.86
365.25,#ffe62d,2.03,302.73
203.95,#1481e3,2.03,359.75
237.16,#ff84e2,2.03,224.18
211.03,#1481e3,2.03,378.2899
193.25,#ff84e2,2.03,363.8300
183.47,#ffe62d,2.03,308.4
392.98,#ff84e2,2.03,308.83
299.13,#ff84e2,2.03,186.87
343.89,#1481e3,2.03,203.1700
184.71,#ffe62d,2.03,229.0299
294.31,#ff84e2,2.03,181.13
298.38,#ffe62d,2.03,182.61
345.70,#ff84e2,2.03,191.8500
148.93,#ff84e2,2.03,371.65
179.45,#1481e3,2.03,199.18
250.17,#ffe62d,2.03,125.1600
440.92,#1481e3,2.03,278.39
131.59,#ff84e2,2.03,381.2999
126.33,#ffe62d,2.03,351.4500
107.53,#1481e3,2.03,244.8399
128.50,#ffe62d,2.03,212.56
124.43,#ff84e2,2.03,211.0799
123.90,#ff84e2,2.03,402.4400
212.48,#1481e3,2.03,127.3999
112.00,#ff84e2,2.03,378.1599
277.45,#ffe62d,2.03,107.1499
457.82,#ff84e2,2.03,244.63
164.54,#ff84e2,2.03,157.8399
217.61,#1481e3,2.03,113.31
230.13,#1481e3,2.03,97.9100
450.92,#ffe62d,2.03,162.31
462.95,#ff84e2,2.03,230.5400
465.96,#1481e3,2.03,247.6000
143.14,#1481e3,2.03,166.01
77.68,#1481e3,2.03,269.89
78.61,#1481e3,2.03,210.37
41.37,#1481e3,2.03,236.7200
166.22,#1481e3,2.03,102.5799
345.74,#1481e3,2.03,84.12
382.36,#1481e3,2.03,97.4499
52.34,#1481e3,2.03,320.53
400.45,#ffe62d,2.03,92.06
20.58,#ffe62d,2.03,205.2099
19.83,#1481e3,2.03,200.95
162.46,#ffe62d,2.03,81.2599
189.00,#1481e3,2.03,59
29.03,#ff84e2,2.03,188.3299
88.73,#ff84e2,2.03,138.2300
13.64,#ff84e2,2.03,230.62
9.88,#1481e3,2.03,209.3
174.23,#1481e3,2.03,61.6000
20.09,#ff84e2,2.03,288.84
24.21,#ff84e2,2.03,182.5899
77.28,#1481e3,2.03,138.05
6.25,#ff84e2,2.03,231.9200
52.56,#1481e3,2.03,149.01
3.38,#ff84e2,2.03,258.81
257.64,#ffe62d,2.00,275.53
237.43,#ffe62d,2.00,312.0700
321.38,#ff84e2,2.00,334.65
346.10,#ff84e2,2.00,323.6900
218.59,#ff84e2,2.00,313.2000
349.11,#1481e3,2.00,340.75
223.54,#1481e3,2.00,362.89
201.39,#1481e3,2.00,366.7999
286.61,#ff84e2,2.00,202.2699
174.14,#ffe62d,2.00,277.07
303.20,#ffe62d,2.00,188.36
178.17,#ff84e2,2.00,386.28
394.53,#ff84e2,2.00,209.63
400.85,#ffe62d,2.00,223.8999
203.02,#1481e3,2.00,419.27
176.88,#1481e3,2.00,206.2300
416.82,#1481e3,2.00,249.6600
147.43,#1481e3,2.00,363.12
189.40,#1481e3,2.00,190.8299
224.87,#1481e3,2.00,435.2000
176.80,#ffe62d,2.00,421.7000
112.35,#1481e3,2.00,250.5899
239.46,#1481e3,2.00,129.24
165.74,#ffe62d,2.00,186.2099
169.05,#ff84e2,2.00,183.43
164.98,#1481e3,2.00,181.95
185.20,#1481e3,2.00,145.4100
147.96,#1481e3,2.00,171.76
459.63,#ffe62d,2.00,233.32
113.28,#1481e3,2.00,191.06
97.76,#ff84e2,2.00,189.3999
116.16,#1481e3,2.00,164.18
73.88,#1481e3,2.00,356.2999
69.50,#ffe62d,2.00,374.6599
49.20,#ffe62d,2.00,259.52
495.81,#1481e3,2.00,222.55
89.93,#ffe62d,2.00,166.6000
149.64,#ffe62d,2.00,116.5
186.12,#1481e3,2.00,85.88
353.13,#1481e3,2.00,82.82
57.29,#ffe62d,2.00,370.22
111.64,#1481e3,2.00,138.5899
44.20,#ff84e2,2.00,317.5700
43.45,#ffe62d,2.00,313.2999
74.40,#1481e3,2.00,164.94
81.04,#ff84e2,2.00,159.38
124.16,#1481e3,2.00,123.19
181.61,#1481e3,2.00,60.3000
19.65,#ffe62d,2.00,264.73
124.47,#1481e3,2.00,103.3500
34.16,#ff84e2,2.00,174.24
37.47,#1481e3,2.00,171.45
64.01,#ff84e2,2.00,149.19
46.67,#ff84e2,2.00,158.8399
65.82,#ffe62d,2.00,137.88
67.64,#1481e3,2.00,126.56
85.28,#1481e3,2.00,97.07
311.60,#ffe62d,1.96,279.21
263.35,#1481e3,1.96,329.49
243.31,#ff84e2,1.96,302.24
331.33,#ff84e2,1.96,326.2999
335.26,#1481e3,1.96,283.83
343.09,#ffe62d,1.96,306.63
221.15,#ff84e2,1.96,306.15
348.66,#ff84e2,1.96,316.64
347.47,#1481e3,1.96,288.27
334.33,#1481e3,1.96,343.35
341.72,#1481e3,1.96,342.0499
260.07,#1481e3,1.96,224.5400
241.99,#ff84e2,1.96,229.93
369.63,#1481e3,1.96,284.37
187.23,#1481e3,1.96,329.72
281.79,#ff84e2,1.96,196.5299
285.86,#ffe62d,1.96,198.01
203.64,#1481e3,1.96,379.5900
295.81,#ffe62d,1.96,189.6600
332.43,#ffe62d,1.96,202.99
399.61,#ffe62d,1.96,303.26
181.17,#1481e3,1.96,403.3400
407.18,#1481e3,1.96,238.1700
251.10,#ff84e2,1.96,432.78
195.64,#1481e3,1.96,420.5700
139.29,#ff84e2,1.96,360.1599
240.97,#ff84e2,1.96,137.7699
136.72,#ff84e2,1.96,367.2000
135.22,#1481e3,1.96,358.6799
372.24,#ffe62d,1.96,169.5899
423.32,#ffe62d,1.96,200.1499
433.85,#1481e3,1.96,259.85
134.16,#ff84e2,1.96,374.25
166.49,#ff84e2,1.96,190.4800
152.47,#1481e3,1.96,197.3500
430.71,#ffe62d,1.96,198.8500
221.37,#ff84e2,1.96,134.63
127.66,#ffe62d,1.96,423.76
180.07,#1481e3,1.96,159.5
169.36,#ff84e2,1.96,163.5899
102.27,#ff84e2,1.96,214.99
115.45,#ffe62d,1.96,419.3200
118.10,#1481e3,1.96,196.81
267.81,#ffe62d,1.96,95.6600
149.77,#ff84e2,1.96,160.45
454.23,#ff84e2,1.96,159.5299
98.73,#ffe62d,1.96,389.2899
82.68,#ff84e2,1.96,211.8500
188.07,#1481e3,1.96,118.5199
273.70,#ff84e2,1.96,85.8299
314.39,#ffe62d,1.96,100.6399
448.66,#ffe62d,1.96,149.5199
127.61,#ff84e2,1.96,164.3500
476.22,#1481e3,1.96,219.3999
223.05,#1481e3,1.96,79.37
486.17,#1481e3,1.96,211.05
48.58,#ffe62d,1.96,299.21
52.47,#ffe62d,1.96,364.47
41.19,#ffe62d,1.96,300.51
376.04,#ffe62d,1.96,83.18
42.39,#1481e3,1.96,328.88
135.93,#ff84e2,1.96,103.5299
35.44,#ffe62d,1.96,354.28
12.13,#1481e3,1.96,222.0899
14.08,#1481e3,1.96,254.7200
17.57,#1481e3,1.96,188.1499
143.62,#ff84e2,1.96,82.3899
5.94,#ff84e2,1.96,251.76
32.65,#1481e3,1.96,165.7099
78.34,#ffe62d,1.96,122.4800
56.93,#ff84e2,1.96,130.6499
303.91,#ffe62d,1.93,300.35
307.22,#ff84e2,1.93,297.57
270.73,#1481e3,1.93,328.1900
245.13,#ffe62d,1.93,290.93
298.64,#1481e3,1.93,270.5
305.85,#ffe62d,1.93,332.99
235.93,#ff84e2,1.93,303.54
300.45,#ff84e2,1.93,259.19
225.98,#ff84e2,1.93,311.89
347.91,#ffe62d,1.93,312.38
261.58,#ff84e2,1.93,233.07
213.77,#ff84e2,1.93,307.45
206.38,#ff84e2,1.93,308.75
205.63,#ffe62d,1.93,304.49
195.68,#ffe62d,1.93,312.8400
372.64,#ffe62d,1.93,301.42
371.44,#ff84e2,1.93,273.05
218.41,#1481e3,1.93,376.98
179.27,#ffe62d,1.93,262.97
386.35,#1481e3,1.93,314.4
333.93,#1481e3,1.93,211.5199
182.10,#1481e3,1.93,343.8099
176.09,#ffe62d,1.93,309.7
393.73,#1481e3,1.93,313.0900
266.93,#1481e3,1.93,414.6
163.44,#1481e3,1.93,281.15
396.61,#1481e3,1.93,286.2
175.91,#ff84e2,1.93,373.49
174.10,#1481e3,1.93,384.7999
169.59,#1481e3,1.93,359.2100
162.64,#ffe62d,1.93,384.62
159.63,#1481e3,1.93,367.5599
185.02,#ffe62d,1.93,209.19
414.25,#1481e3,1.93,256.71
421.33,#1481e3,1.93,275.25
428.14,#ffe62d,1.93,205.8999
210.67,#ffe62d,1.93,138.7200
450.87,#1481e3,1.93,270.04
99.84,#1481e3,1.93,265.98
449.68,#ffe62d,1.93,241.6700
112.97,#1481e3,1.93,210.8999
275.95,#ff84e2,1.93,98.63
465.51,#ff84e2,1.93,223.49
89.31,#ffe62d,1.93,206.2799
88.34,#1481e3,1.93,373.5399
137.56,#ff84e2,1.93,156
362.46,#1481e3,1.93,114.1499
87.28,#ff84e2,1.93,389.11
160.03,#ff84e2,1.93,132.26
373.92,#ff84e2,1.93,114.3299
96.25,#1481e3,1.93,180.88
287.72,#ffe62d,1.93,78.9599
52.82,#ff84e2,1.93,236.8999
262.55,#1481e3,1.93,65.81
157.77,#ff84e2,1.93,119.4599
56.71,#ff84e2,1.93,302.17
43.18,#ff84e2,1.93,225.4100
318.01,#ff84e2,1.93,78.0199
64.37,#ffe62d,1.93,388.76
89.18,#1481e3,1.93,162.3399
496.43,#1481e3,1.93,182.86
121.60,#1481e3,1.93,130.24
27.66,#ffe62d,1.93,223.75
37.12,#ff84e2,1.93,299.03
30.53,#ffe62d,1.93,196.86
76.22,#ff84e2,1.93,153.63
169.10,#1481e3,1.93,75.6999
27.48,#ff84e2,1.93,287.54
19.08,#ff84e2,1.93,196.68
45.61,#ffe62d,1.93,174.4200
98.69,#ff84e2,1.93,129.88
37.70,#ffe62d,1.93,367.0800
28.37,#ffe62d,1.93,335.75
8.82,#ff84e2,1.93,224.87
15.27,#ff84e2,1.93,283.09
7.00,#1481e3,1.93,236.19
18.72,#ffe62d,1.93,324.26
6.38,#1481e3,1.93,275.87
44.42,#ff84e2,1.93,146.05
146.50,#ff84e2,1.93,55.5
301.34,#ffe62d,1.89,307.4
263.52,#ff84e2,1.89,265.7
306.03,#1481e3,1.89,269.2
326.06,#ffe62d,1.89,296.45
241.19,#1481e3,1.89,333.4
226.42,#1481e3,1.89,336
265.65,#ffe62d,1.89,234.55
340.39,#1481e3,1.89,269.74
345.66,#ffe62d,1.89,299.59
346.41,#ff84e2,1.89,303.85
250.88,#ffe62d,1.89,237.1499
353.04,#ffe62d,1.89,298.28
355.47,#1481e3,1.89,247.2900
220.23,#ff84e2,1.89,365.6699
196.43,#ff84e2,1.89,317.1
364.36,#ff84e2,1.89,254.5199
191.74,#1481e3,1.89,355.2999
383.34,#ff84e2,1.89,297.34
254.06,#ffe62d,1.89,190.4200
